id,es_total_ps
14926,1951.064065868874
14927,1294.7161281978845
14928,943.1420125479231
14929,246.97460656387472
14930,-27.407539971792552
14931,-255.90124038216624
14932,-558.9105609771723
14933,-287.84380052884694
14934,-235.2525147320446
14935,-834.8184901984891
14936,-2222.4262823880176
14937,-2939.483334822242
14938,-3218.3278973070387
14939,-3362.99416467023
14940,-3301.5427185072685
14941,-3257.5180682343494
14942,-3299.7097843622178
14943,-3224.249512472241
14944,-2916.3741704446747
14945,-1879.7581749038977
14946,99.01529113369851
14947,1682.237328843401
14948,2268.524198736998
14949,2241.009115931186
14950,1942.0508157423992
14951,1188.6110993765726
14952,774.423335271319
14953,73.57864783031611
14954,-68.65290799449669
14955,-51.77775095341314
14956,-11.130477612401274
14957,555.2412632004009
14958,1264.6830936263125
14959,1530.7449080315635
14960,977.8828109220171
14961,-1130.4715334609216
14962,-2173.575760123444
14963,-2497.447058345171
14964,-2448.3604132870455
14965,-2473.7079100034375
14966,-2454.6115346504257
14967,-2209.669706501142
14968,-1114.9837790767185
14969,118.00083716854729
14970,1079.3860356674486
14971,2114.0877367164726
14972,2742.3487109079197
14973,2653.8273022484327
14974,2430.705884151305
14975,1836.6565449434063
14976,1462.5759124384829
14977,1008.7051812916122
14978,852.1954111966372
14979,698.037253441001
14980,753.0524600226211
14981,1148.8276851890678
14982,1738.8822914709292
14983,1901.4560800749048
14984,1216.6769655155767
14985,-257.14342390202944
14986,-1600.1890710968262
14987,-2019.4572206478795
14988,-2133.128209697098
14989,-1922.337926369065
14990,-1776.598425603573
14991,-1475.7381501102216
14992,-1085.9408256968861
14993,-189.79671844304124
14994,811.5976243806346
14995,2247.4750932730058
14996,2872.2162781334177
14997,2674.9093662491996
14998,2241.872502329663
14999,1560.8727717539907
15000,1290.8201910264356
15001,685.9340479275738
15002,460.1217928545292
15003,483.2807381041055
15004,531.33481419712
15005,924.6722622185737
15006,1440.0356917575486
15007,1691.1830833102315
15008,964.8154223189096
15009,-157.71750938578828
15010,-1054.333575407231
15011,-1497.0002252559716
15012,-1994.8042306191164
15013,-1979.414442616631
15014,-2156.0948000101794
15015,-2050.741810198081
15016,-1757.846676728872
15017,-561.8486016245138
15018,526.2832692242476
15019,2013.655734386932
15020,2563.474828802741
15021,2262.5796023243824
15022,1884.5111265795895
15023,1146.9896909542022
15024,696.5926617998915
15025,273.5506616662542
15026,165.24669095443053
15027,243.58622963036993
15028,146.46413391852934
15029,665.1122890842814
15030,1345.041311906205
15031,1823.425875074658
15032,1672.0583064001414
15033,1154.5897782809689
15034,290.16529027726983
15035,-222.7599806258258
15036,-513.3512029825406
15037,-726.2501437732992
15038,-813.7464813727704
15039,-566.5724456401618
15040,-282.46433987132104
15041,110.07612071622253
15042,851.6504754843751
15043,2020.084314799494
15044,2524.643220191723
15045,2333.351874338258
15046,1982.810366851257
15047,1263.9944552006054
15048,861.3856675031143
15049,349.99389156245394
15050,227.09203252616268
15051,200.10620483201555
15052,237.65446264247961
15053,608.4440938871779
15054,1188.9614315296917
15055,1569.9485804893998
15056,1206.327511137781
15057,509.21534151487003
15058,-162.7805041630218
15059,-739.2145423339473
15060,-969.8263884911946
15061,-1689.144163465949
15062,-1857.1072906329211
15063,-1865.8411810040575
15064,-845.0727394273014
15065,-67.85749835090124
15066,846.092662350718
15067,2086.7669929891244
15068,2448.5874976036202
15069,2211.868517585716
15070,1803.6642288068235
15071,1117.9244911206654
15072,760.7192644024267
15073,391.0994287099633
15074,217.43430023732915
15075,12.561739291953009
15076,-5.215154881574826
15077,148.77217058431614
15078,368.8663266018699
15079,509.90769498303285
15080,389.2920212898151
15081,-378.90912750326163
15082,-1699.127690482745
15083,-1910.4756271590936
15084,-1936.0324877663077
15085,-2209.642762441732
15086,-2260.962900166008
15087,-2249.814834940319
15088,-1520.8411114032233
15089,-435.17611576681924
15090,832.9155816338967
15091,2060.8136234128515
15092,2421.7781585969706
15093,2364.6640976583108
15094,2123.6704173268454
15095,1486.6752076206326
15096,1048.5008090729734
15097,343.88191696085835
15098,230.65976749912366
15099,119.3629653396351
15100,52.677274247208295
15101,60.48245106001318
15102,274.60963570935854
15103,328.9031933458698
15104,-344.3084684138016
15105,-1537.5346268433136
15106,-2539.754784539852
15107,-2795.87492767992
15108,-2933.8271594939015
15109,-3059.6088348826465
15110,-3192.3044974238787
15111,-3264.4757117776385
15112,-3039.037767321009
15113,-1818.7863080359891
15114,376.17417631308723
15115,2031.2367820940033
15116,2530.2588768619053
15117,2461.54317980017
15118,2129.078484408626
15119,1489.3543161255163
15120,1020.5331675465495
15121,433.60449349062196
15122,227.58683873154806
15123,122.22297084147276
15124,274.87367742737985
15125,887.9221186288362
15126,1638.9901090284143
15127,1949.8945113144227
15128,1620.5354127232315
15129,200.5899798221983
15130,-699.5072286729874
15131,-1261.9256120120465
15132,-1682.81650671124
15133,-2050.8901752006245
15134,-2158.5593906181957
15135,-2004.0360945105824
15136,-1592.24321416955
15137,-427.5258657909268
15138,705.9055904961325
15139,2071.608785786466
15140,2430.2005212999566
15141,2084.682137469843
15142,1582.6420684321288
15143,829.7579722471868
15144,408.72946352064974
15145,135.50547826329228
15146,-39.51350440592762
15147,-49.49558074000116
15148,34.71113907634612
15149,684.4624568197164
15150,1391.2496031406297
15151,1772.2995145455995
15152,1163.2663472209106
15153,-14.271390960762929
15154,-1304.4455113630852
15155,-1726.405448632917
15156,-1930.2318253173805
15157,-2025.6748402032972
15158,-2155.929178270339
15159,-2119.1239727684624
15160,-1993.934469071764
15161,-718.129782209329
15162,490.5657839079787
15163,1970.7674918537523
15164,2350.2374866233704
15165,1847.1859603408097
15166,1348.6940993346936
15167,725.8031217522916
15168,401.5286854987056
15169,-85.73208319821366
15170,-165.22043852548885
15171,-162.19592968150644
15172,-129.86179416348705
15173,470.13718861486325
15174,1191.4169063997408
15175,1457.6471794071558
15176,817.9765060863186
15177,-859.4542366591447
15178,-1760.3353803578214
15179,-2385.64127340871
15180,-2521.6132713475154
15181,-2617.168890278938
15182,-2686.4733550006604
15183,-2646.88847977811
15184,-2580.971662282789
15185,-2009.679089279316
15186,-44.7531687290291
15187,1914.4468640129053
15188,2306.336674610023
15189,1986.2451717717063
15190,1551.9945096319514
15191,1191.8424706302453
15192,748.5729594338973
15193,8.289704119053669
15194,-88.19817896173163
15195,-15.49410108531567
15196,236.85061089568012
15197,695.1506801530563
15198,1500.133703776687
15199,1937.131574988106
15200,1261.3575839492485
15201,-955.4506769000903
15202,-1501.0101359847176
15203,-1905.140864730613
15204,-1930.9443833492046
15205,-1972.7712901500463
15206,-1850.0184965288863
15207,-1795.4640975874663
15208,-1005.6435895965215
15209,201.5378847443319
15210,1163.0562658462911
15211,2321.9632065580263
15212,2578.9800898322083
15213,2350.2030520328753
15214,1786.0067006706454
15215,1032.2463614513524
15216,752.3270261971506
15217,273.55841968514136
15218,-109.446330485418
15219,-288.89288736502476
15220,-230.58397002708335
15221,235.16248750600403
15222,1150.0127130071419
15223,1583.884910085395
15224,902.3239957585598
15225,-1030.626638356992
15226,-1845.440364229833
15227,-2320.021483907336
15228,-2445.2656736296613
15229,-2642.439995563607
15230,-2869.9760761474745
15231,-2849.916281285811
15232,-2684.4013838951237
15233,-1816.2800110820708
15234,168.05473807006507
15235,2135.386406557627
15236,2539.944721997304
15237,2256.0750895757265
15238,1761.1909818302706
15239,1375.9986335668598
15240,1083.8362080520487
15241,552.6969179687957
15242,381.39859652149534
15243,311.73850502525323
15244,272.9040544977711
15245,393.26045345414286
15246,753.3834513680438
15247,532.9894159363807
15248,-786.5657139728613
15249,-2493.710800749993
15250,-3009.195021532014
15251,-3128.1642537307675
15252,-3254.1768576424556
15253,-3353.161851970417
15254,-3373.945463000881
15255,-3360.1453087477903
15256,-3103.541486049678
15257,-1271.5236690962079
15258,934.0209753209324
15259,2248.667735339191
15260,2595.4314328958444
15261,2460.982543821311
15262,2215.7549931392923
15263,1707.1995345078722
15264,1334.9775345252988
15265,820.0486539796025
15266,618.0469170554773
15267,452.9653952725871
15268,397.6385458424061
15269,441.42555834611153
15270,572.727724464792
15271,535.4569258859201
15272,-1045.469042055201
15273,-2610.472138114617
15274,-3053.0056120244103
15275,-3390.3145635518276
15276,-3481.6097931721342
15277,-3560.512918898132
15278,-3479.66964287871
15279,-3530.855650143902
15280,-3451.4457512342397
15281,-2966.1354830286414
15282,-565.598167476157
15283,1854.2208415638227
15284,2302.548581677052
15285,2157.9002824069053
15286,1711.9204050936905
15287,543.8833998191311
15288,251.97039656698203
15289,-68.3044540474209
15290,-207.06989099564265
15291,-93.95319361266245
15292,34.698191628123425
15293,642.6367571173488
15294,1531.6838123742666
15295,1999.040166489469
15296,1256.0928247779127
15297,-1348.2090200691787
15298,-2201.5690020083416
15299,-2582.9377251506858
15300,-2780.1575704616303
15301,-2989.9874300399674
15302,-3067.0448951443127
15303,-3066.82507944222
15304,-2835.747130455864
15305,-1543.200139642926
15306,658.5671718172856
15307,2375.1516314931964
15308,2563.9229554458557
15309,2282.6592641953266
15310,1959.4011747045467
15311,1203.294873605603
15312,884.6551229579002
15313,431.72893122315884
15314,290.46318823386537
15315,263.6898292008558
15316,300.6858508673412
15317,818.2484596315469
15318,1635.631663220667
15319,2019.0381510252673
15320,893.2686287337856
15321,-1577.990768532055
15322,-2415.493952471638
15323,-2755.084588791891
15324,-2892.4961990962424
15325,-2883.2622645905963
15326,-2881.6460929612704
15327,-2974.71630422308
15328,-2940.392011410575
15329,-1890.6545529421517
15330,476.48930026044457
15331,2217.485381175579
15332,2515.3477638967843
15333,2235.5798227066643
15334,1817.9992366163247
15335,1176.9461236911689
15336,909.4852951504398
15337,366.7597065186668
15338,221.85686339582412
15339,145.98153446922868
15340,181.48984504931852
15341,632.7538381964588
15342,1491.4603256786818
15343,1899.436367462883
15344,791.1293685316903
15345,-1429.1676607125842
15346,-2330.5029769535613
15347,-2554.7635052668934
15348,-2635.3346819803282
15349,-2750.697309323911
15350,-2916.218358151953
15351,-2921.243999251683
15352,-2771.1873518025814
15353,-1506.9422512108872
15354,516.4351892249629
15355,2050.945345626735
15356,2468.668749689078
15357,2360.1212368109545
15358,1846.6762017833128
15359,1228.331713821934
15360,877.0123348659072
15361,423.43990696139923
15362,230.28510133625207
15363,86.6781808787577
15364,374.68245524350533
15365,869.1967881051678
15366,1745.4629192434918
15367,2030.3997763703458
15368,1308.2814608039037
15369,-828.1972101803902
15370,-1944.8292358357953
15371,-2449.4055082266113
15372,-2532.553711756268
15373,-2880.4306367390814
15374,-2929.3578937134425
15375,-2982.7649910747914
15376,-2732.20376419531
15377,-1814.4465980953605
15378,294.62763970818554
15379,2151.5332935104657
15380,2455.6820408927138
15381,2042.3456923783792
15382,1547.45132343387
15383,1183.1165438056494
15384,831.0598658403852
15385,282.7162289092442
15386,-6.69707992676631
15387,-269.27590435464657
15388,-192.53420665046053
15389,370.65974182520404
15390,1224.3082539533725
15391,1504.4584901396395
15392,-25.463224195910826
15393,-1968.9760692597515
15394,-2473.2590069222906
15395,-2718.107831984401
15396,-2836.559154646361
15397,-3031.6208331836247
15398,-3045.8827781750383
15399,-3042.143511636335
15400,-2981.410868351602
15401,-2167.109911916884
15402,-16.12679461669547
15403,1840.7581198809944
15404,2128.396902869244
15405,1549.691281364459
15406,805.5253128727593
15407,360.85373856375315
15408,243.80626332608068
15409,-152.78020065578013
15410,-406.60257076967093
15411,-425.84338595713916
15412,-414.25114130996366
15413,-39.02044567940153
15414,475.26508145682857
15415,601.7555666721574
15416,-529.3753490954774
15417,-2389.4924062485516
15418,-3047.0296546986256
15419,-3202.6939577095486
15420,-3301.7003671198695
15421,-3317.063585618199
15422,-3265.268226839653
15423,-3265.3197678832903
15424,-3194.334223481911
15425,-1840.2117894528715
15426,410.8382042196047
15427,2077.8563651809204
15428,2305.40238688982
15429,1930.5546818834455
15430,1564.577017009042
15431,872.6299519528725
15432,583.4596441609533
15433,137.87298480087506
15434,-70.2763840772211
15435,-169.87886071309103
15436,-250.2784335250568
15437,-268.5518249006456
15438,-6.600083054131283
15439,-515.5558350561126
15440,-2019.2582259791593
15441,-3117.8312735254544
15442,-3263.4743676130147
15443,-3436.7741229352227
15444,-3451.5074529079793
15445,-3463.0122520166824
15446,-3459.670041251935
15447,-3445.3115825053383
15448,-3358.5725914781424
15449,-2680.2242958409483
15450,-270.97533035461805
15451,1942.456406215649
15452,2310.209675631816
15453,2047.8365443842874
15454,1568.1484269974494
15455,328.1706869360758
15456,115.37515284257915
15457,-571.7451011227777
15458,-794.3193776206026
15459,-893.0445393336049
15460,-585.0557711936025
15461,109.6009362920619
15462,1215.098673382039
15463,1694.4327416951862
15464,37.37716950785722
15465,-2283.047861713068
15466,-2588.6224610148283
15467,-2805.881482977276
15468,-2956.9268947158907
15469,-2988.5592236705697
15470,-3058.7746561032986
15471,-2997.478919973606
15472,-2805.0342852383537
15473,-1932.363919512134
15474,494.0760671261363
15475,2227.3469423958686
15476,2226.531068005425
15477,1819.069709466212
15478,1268.1171433622799
15479,342.7621099209065
15480,22.536712910919633
15481,-680.1313037117447
15482,-851.56023445342
15483,-848.688651091729
15484,-768.414882690601
15485,28.752090328267855
15486,1020.6936698909664
15487,1461.3012978825973
15488,199.2735227789953
15489,-1908.7961211168517
15490,-2605.6334710333404
15491,-2911.5216007874965
15492,-2933.5839705092685
15493,-3039.1314959153847
15494,-3026.017147113858
15495,-2943.219188564325
15496,-2818.1894381941797
15497,-1331.3827568587662
15498,610.4675269618444
15499,2173.20179455567
15500,2295.3928235805092
15501,1808.4198201668578
15502,1302.0759103194475
15503,678.6408885009588
15504,574.5008144725734
15505,68.10835601171993
15506,-26.280852759179773
15507,-55.47143884257645
15508,70.96970561919038
15509,833.8209262754891
15510,1669.6418030963832
15511,2077.3590433179634
15512,1681.7297381614892
15513,476.31672587495757
15514,-1053.045317766947
15515,-1807.072729620949
15516,-1974.3650131401866
15517,-2170.7617301574387
15518,-1957.1664062383334
15519,-1794.8532514795284
15520,-992.8651206587148
15521,389.7787179750226
15522,1286.7258542600134
15523,2390.0859845862337
15524,2451.251790428615
15525,1979.3424265635867
15526,1508.6479067155806
15527,890.9919042739962
15528,601.596814980083
15529,90.1185604970801
15530,55.573617334407686
